x,y,z
0.09894037695392985,-0.005606536405601081,0.5945945945945946
0.09956808197825835,-0.002505452368611607,0.5975975975975976
0.10009812025212045,0.0006295729045113028,0.6006006006006006
0.10052897796480899,0.003795448662873994,0.6036036036036037
0.10085923957663842,0.0069890225265998186,0.6066066066066066
0.10108759019716594,0.010207083625620676,0.6096096096096096
0.10121281786272397,0.013446365827060611,0.6126126126126126
0.10123381571004549,0.01670355104797011,0.6156156156156156
0.10114958404286818,0.01997527265005051,0.6186186186186187
0.10095923228851314,0.023258118912901603,0.6216216216216216
0.10066198084154539,0.026548636582214465,0.6246246246246246
0.1002571627917415,0.029843334489227328,0.6276276276276276
0.09974422553370887,0.03313868723766544,0.6306306306306306
0.09912273225562539,0.036431138954283626,0.6336336336336337
0.09839236330469572,0.03971710709904503,0.6366366366366366
0.0975529174270508,0.0429929863308748,0.6396396396396397
0.09660431287995083,0.04625515242484752,0.6426426426426426
0.09554658841428915,0.04949996623658724,0.6456456456456456
0.09437990412553386,0.052723777709582115,0.6486486486486487
0.09310454217138579,0.055922929921049164,0.6516516516516516
0.09172090735457768,0.05909376316191459,0.6546546546546547
0.09022952756938585,0.062232619046417005,0.6576576576576577
0.0886310541105754,0.06533584464678505,0.6606606606606606
0.08692626184365108,0.06839979664839023,0.6636636636636637
0.08511604923544207,0.07142084552072649,0.6666666666666666
0.08320143824419989,0.07439537969953394,0.6696696696696697
0.08118357406855112,0.07731980977534071,0.6726726726726727
0.07906372475479986,0.08019057268367402,0.6756756756756757
0.07684328066223722,0.08300413589216239,0.6786786786786787
0.07452375378627685,0.08575700157973035,0.6816816816816816
0.07210677693939324,0.08844571080307763,0.6846846846846847
0.06959410279000641,0.09106684764562048,0.6876876876876877
0.06698760275961584,0.09361704334407338,0.6906906906906907
0.06428926577865059,0.09609298038785043,0.6936936936936937
0.061501196901668144,0.09849139658647146,0.6966966966966966
0.058625615782693846,0.10080908910017439,0.6996996996996997
0.05566485501165915,0.10304291842895122,0.7027027027027027
0.052621358313057746,0.10518981235525093,0.7057057057057057
0.04949767860810047,0.10724676983562208,0.7087087087087087
0.046296475941814345,0.10921086483660085,0.7117117117117117
0.04302051527668576,0.11107925011019536,0.7147147147147147
0.039672664154613235,0.11284916090435833,0.7177177177177178
0.03625589022908798,0.11451791860389539,0.7207207207207207
0.03277325866967944,0.11608293429731165,0.7237237237237237
0.02922792944105843,0.1175417122651606,0.7267267267267268
0.02562315445893978,0.11889185338552938,0.7297297297297297
0.02196227462548038,0.12013105845236483,0.7327327327327328
0.01824871674681735,0.1212571314024233,0.7357357357357357
0.014485990335571713,0.12226798244671194,0.7387387387387387
0.010677684301295516,0.12316163110237385,0.7417417417417418
0.006827463531972063,0.12393620912106583,0.7447447447447447
0.002939065369821514,0.12458996330997338,0.7477477477477478
-0.000983704015198529,0.12512125824171005,0.7507507507507507
-0.0049369733506871155,0.12552857884945742,0.7537537537537538
-0.008916810082233656,0.12581053290381078,0.7567567567567568
-0.012919224285229234,0.12596585336791497,0.7597597597597597
-0.016940172664160338,0.1259934006275931,0.7627627627627628
-0.020975562635376768,0.1258921645932969,0.7657657657657657
-0.025021256489214872,0.12566126667083594,0.7687687687687688
-0.0290730756272451,0.12529996159797555,0.7717717717717718
-0.03312680487030956,0.12480763914413148,0.7747747747747747
-0.0371781968329191,0.12418382567052633,0.7777777777777778
-0.041222976359472835,0.12342818554832174,0.7807807807807807
-0.04525684501768895,0.12254052243238209,0.7837837837837838
-0.04927548564453255,0.12152078038848078,0.7867867867867868
-0.05327456693985774,0.12036904487191125,0.7897897897897898
-0.05724974810290149,0.11908554355562034,0.7927927927927928
-0.06119668350668869,0.1176706470061462,0.7957957957957958
-0.06511102740535571,0.11612486920579747,0.7987987987987988
-0.06898843866932745,0.11444886791968134,0.8018018018018018
-0.07282458554323422,0.11264344490635063,0.8048048048048048
-0.07661515042140277,0.11070954597101093,0.8078078078078078
-0.08035583463571433,0.10864826086039743,0.8108108108108109
-0.08404236325057918,0.10646082299860644,0.8138138138138138
-0.08767048985975225,0.10414860906333638,0.8168168168168168
-0.09123600137968021,0.10171313840217135,0.8198198198198198
-0.09473472283405361,0.09915607228871562,0.8228228228228228
-0.09816252212422194,0.09647921301856316,0.8258258258258259
-0.1015153147801161,0.09368450284526932,0.8288288288288288
-0.10478906868633021,0.09077402275665983,0.8318318318318318
-0.10797980877799945,0.0877499910920075,0.8348348348348348
-0.11108362170114078,0.08461476200076593,0.8378378378378378
-0.11409666043211752,0.0813708237437485,0.8408408408408409
-0.11701514885092253,0.0780207968378064,0.8438438438438438
-0.11983538626299946,0.0745674320452384,0.8468468468468469
-0.12255375186434467,0.07101360820935568,0.8498498498498499
-0.12516670914468633,0.06736232993778077,0.8528528528528528
-0.12767081022356525,0.06361672513525862,0.8558558558558559
-0.13006270011420543,0.05978004238791267,0.8588588588588588
-0.13233912091011085,0.05585564820106513,0.8618618618618619
-0.1344969158893891,0.051847024092906216,0.8648648648648649
-0.13653303353187177,0.0477577635464675,0.8678678678678678
-0.13844453144417151,0.04359156882252643,0.8708708708708709
-0.1402285801878992,0.03935224763622658,0.8738738738738738
-0.14188246700634619,0.035043709700369845,0.8768768768768769
-0.14340359944502779,0.03066996313849209,0.8798798798798799
-0.14478950886158107,0.026235110770993653,0.8828828828828829
-0.14603785382060994,0.02174334627774847,0.8858858858858859
-0.14714642336917672,0.01719895024077497,0.8888888888888888
-0.14811314018875393,0.012606286070683882,0.8918918918918919
-0.14893606361956163,0.007969795820786385,0.8948948948948949
-0.14961339255334288,0.003293995892864153,0.8978978978978979
-0.1501434681907524,-0.001416527361245796,0.9009009009009009
-0.1505247766596668,-0.006157122137964867,0.9039039039039038
-0.15075595149086027,-0.01092307577578454,0.9069069069069069
-0.1508357759476296,-0.015709619440024167,0.9099099099099099
-0.15076318520609736,-0.020511932893894625,0.9129129129129129
-0.15053726838307158,-0.02532514935107984,0.9159159159159159
-0.1501572704084915,-0.030144360404963908,0.918918918918919
-0.14962259373964826,-0.03496462102950821,0.9219219219219219
-0.14893279991452776,-0.03978095464668945,0.924924924924925
-0.1480876109417878,-0.044588358255313446,0.9279279279279279
-0.14708691052505038,-0.04938180761592365,0.9309309309309309
-0.14593074511935797,-0.05415626248644781,0.933933933933934
-0.14461932481782028,-0.05890667190313523,0.9369369369369369
-0.1431530240666498,-0.06362797950127598,0.93993993993994
-0.14153238220696931,-0.06831512887011003,0.9429429429429429
-0.13975810384195259,-0.07296306893628574,0.9459459459459459
-0.1378310590280432,-0.07756675937016475,0.948948948948949
-0.13575228328918812,-0.08212117600921688,0.9519519519519519
-0.13352297745320166,-0.08662131629271375,0.954954954954955
-0.13114450730957744,-0.09106220470187691,0.9579579579579579
-0.12861840308824432,-0.09543889819962328,0.960960960960961
-0.12594635875896773,-0.09974649166400468,0.963963963963964
-0.12313023115127995,-0.10398012330943897,0.9669669669669669
-0.12017203889502752,-0.10813498008980053,0.96996996996997
-0.11707396118181483,-0.11220630307743988,0.972972972972973
-0.1138383363478172,-0.11618939281220309,0.975975975975976
-0.11046766027863789,-0.12007961461452339,0.978978978978979
-0.10696458463707584,-0.12387240385667286,0.9819819819819819
-0.10333191491486961,-0.12756327118628147,0.984984984984985
-0.09957260830967526,-0.1311478076962572,0.987987987987988
-0.09568977142873937,-0.13462169003526847,0.990990990990991
-0.0916866578209072,-0.137980685453001,0.993993993993994
-0.08756666533882082,-0.14122065677442835,0.996996996996997
-0.08333333333333355,-0.1443375672974063,1.0
-0.0789903396823697,-0.14732748560794576,1.003003003003003
-0.07454149765664887,-0.15018659030758794,1.006006006006006
-0.06999075262486867,-0.15291117464738058,1.009009009009009
-0.0653421786011405,-0.1554976510630234,1.012012012012012
-0.06059997463764723,-0.1579425556058388,1.015015015015015
-0.05576846106567009,-0.16024255226431483,1.018018018018018
-0.05085207558831644,-0.1623944371710584,1.021021021021021
-0.045855369228450016,-0.16439514269010214,1.024024024024024
-0.04078300213549687,-0.16624174137961392,1.027027027027027
-0.03563973925497376,-0.1679314498251704,1.03003003003003
-0.03043044586474118,-0.1694616323388783,1.033033033033033
-0.025160082982153352,-0.17082980451974744,1.0360360360360361
-0.019833702646432094,-0.17203363667085203,1.039039039039039
-0.014456443080735147,-0.17307095706895237,1.042042042042042
-0.009033523738564342,-0.1739397550823858,1.045045045045045
-0.0035702402392629785,-0.1746381841331883,1.048048048048048
0.0019280408024639926,-0.17516456449955098,1.0510510510510511
0.007455887047971629,-0.17551738595487645,1.054054054054054
0.013007805801862513,-0.1756953102398584,1.057057057057057
0.01857824946962169,-0.17569717336417068,1.06006006006006
0.024161621100300068,-0.17552198773452393,1.063063063063063
0.029752280008685027,-0.17516894410601877,1.0660660660660661
0.035344547471331804,-0.17463741335390132,1.0690690690690692
0.040932712490692504,-0.1739269480630095,1.072072072072072
0.04651103762150414,-0.17303728393238094,1.075075075075075
0.052073764853492605,-0.1719683409926823,1.078078078078078
0.05761512154436857,-0.17072022463431166,1.0810810810810811
0.0631293263970181,-0.16929322644421677,1.0840840840840842
0.0686105954747023,-0.16768782484967343,1.087087087087087
0.07405314824803072,-0.16590468556746396,1.09009009009009
0.07945121366739855,-0.16394466185710105,1.093093093093093
0.08479903625453658,-0.16180879457694358,1.0960960960960962
0.09009088220676562,-0.1594983120422606,1.0990990990990992
0.09532104550751187,-0.15701462968450555,1.102102102102102
0.10048385403660692,-0.15435934951127303,1.105105105105105
0.10557367567386305,-0.15153425936662437,1.1081081081081081
0.11058492438940502,-0.14854133199167466,1.1111111111111112
0.11551206631421493,-0.1453827238855555,1.1141141141141142
0.12034962578435343,-0.14206077396707115,1.117117117117117
0.12509219135230518,-0.1385780020375939,1.12012012012012
0.129734421758925,-0.13493710704594353,1.1231231231231231
0.13427105185945618,-0.13114096515622503,1.1261261261261262
0.13869689849712905,-0.1271926276198036,1.1291291291291292
0.14300686631787318,-0.12309531845281048,1.132132132132132
0.14719595351970452,-0.11885243192079747,1.135135135135135
0.15125925753040856,-0.11446752983235162,1.1381381381381381
0.1551919806071726,-0.10994433864371411,1.1411411411411412
0.15898943535189536,-0.10528674637663642,1.1441441441441442
0.1626470501359501,-0.10049879935193434,1.147147147147147
0.16616037442826126,-0.09558469874139167,1.15015015015015
0.16952508402062438,-0.09054879694088037,1.1531531531531531
0.17273698614428779,-0.08539559376776207,1.1561561561561562
0.17579202447190798,-0.08012973248582936,1.1591591591591592
0.17868628399908165,-0.07475599566125761,1.162162162162162
0.18141599579977014,-0.06927930085321438,1.165165165165165
0.18397754165003674,-0.06370469614297972,1.1681681681681682
0.18636745851464115,-0.05803735550560399,1.1711711711711712
0.18858244289115253,-0.05228257402832731,1.1741741741741742
0.1906193550063793,-0.04644576298014973,1.177177177177177
0.19247522286004343,-0.04053244473713502,1.1801801801801801
0.1941472461107743,-0.03454824756818662,1.1831831831831832
0.19563279979964263,-0.028498900286207825,1.1861861861861862
0.19692943790660777,-0.022390226769726296,1.1891891891891893
0.198034896735413,-0.01622814036020647,1.1921921921921923
0.1989470981226239,-0.010018638140450717,1.1951951951951951
0.19966415246668007,-0.0037677950996007734,1.1981981981981982
0.2001843615729981,0.0025182418095578353,1.2012012012012012
0.2005062213113499,0.008833259715202489,1.2042042042042043
0.20062842408191925,0.015170985967029925,1.2072072072072073
0.20054986108663134,0.021525094366695027,1.2102102102102101
0.20026962440254112,0.027889211481957908,1.2132132132132132
0.19978700885426523,0.03425692303821263,1.2162162162162162
0.1991015136826407,0.04062178038101638,1.2192192192192193
0.19821284400700115,0.046977307003089754,1.2222222222222223
0.1971209120786674,0.053317005129194975,1.2252252252252251
0.195825838323462,0.05963436235220144,1.2282282282282282
0.19432795217127227,0.06592285831356293,1.2312312312312312
0.19262779267090205,0.07217597142136972,1.2342342342342343
0.19072610888867564,0.07838718559906,1.2372372372372373
0.18862386008947762,0.08454999705782155,1.2402402402402402
0.18632221569913746,0.09065792108566462,1.2432432432432432
0.18382255504729736,0.09670449884609235,1.2462462462462462
0.1811264668901266,0.10268330417926981,1.2492492492492493
0.17823574871247633,0.10858795039855769,1.2522522522522523
0.17515240580930605,0.11441209707524302,1.2552552552552552
0.1718786501464351,0.12014945680430719,1.2582582582582582
0.16841689900091594,0.12579380194403875,1.2612612612612613
0.16476977338155344,0.13133897132231676,1.2642642642642643
0.1609400962303272,0.13677887690239268,1.2672672672672673
0.15693089040572017,0.14210751040100156,1.2702702702702702
0.15274537644916705,0.1473189498516848,1.2732732732732732
0.14838697013610225,0.15240736610619762,1.2762762762762763
0.14385927981328306,0.15736702926695492,1.2792792792792793
0.13916610352432646,0.16219231504348053,1.2822822822822824
0.13431142592561487,0.1668777110258926,1.2852852852852852
0.12929941499494543,0.1714178228685285,1.2882882882882882
0.12413441853555553,0.17580738037685145,1.2912912912912913
0.11882096047834134,0.1800412434908955,1.2942942942942943
0.1133637369853474,0.18411440815855382,1.2972972972972974
0.10776761235780184,0.18802201209212763,1.3003003003003002
0.10203761475219891,0.19175934040164397,1.3033033033033032
0.09617893170814817,0.19532183109855178,1.3063063063063063
0.09019690549191296,0.19870508046352722,1.3093093093093093
0.08409702825977865,0.20190484827222943,1.3123123123123124
0.07788493704559048,0.2049170628729792,1.3153153153153154
0.07156640857700682,0.20773782611046337,1.3183183183183182
0.06514735392519766,0.21036341808971284,1.3213213213213213
0.05863381299294141,0.21279030177473587,1.3243243243243243
0.05203194884621331,0.21501512741636006,1.3273273273273274
0.04534804189459772,0.21703473680397437,1.3303303303303304
0.03858848392598498,0.21884616733604614,1.3333333333333333
0.03175977200122025,0.22044665590444626,1.3363363363363363
0.02486850221453479,0.22183364258779734,1.3393393393393394
0.017921363325725508,0.22300477414924644,1.3423423423423424
0.010925130270253618,0.22395790733424256,1.3453453453453454
0.003886657553533337,0.22469111196410252,1.3483483483483483
